time,use_house_overall,generated_solar,dishwasher,homeoffice,fridge,winecellar,garagedoor,barn,well,microwave,livingroom,temperature,humidity,visibility,pressure,windspeed,cloudcover,windbearing,precipprobability,furnace,kitchen,year,month,day,weekofyear,hour,minute,wd_Friday,wd_Monday,wd_Saturday,wd_Sunday,wd_Thursday,wd_Tuesday,wd_Wednesday,time_Afternoon,time_Evening,time_Morning,time_Night,hour_sin,hour_cos
2016-04-23 15:00:00,0.4356250000166666,0.33435666675,1.3341666666666666e-05,0.0393374999666666,0.0432844443833333,0.1271927777833333,0.0128022222,0.03089666665,0.0010088889,0.0041122222333333,0.3092625000166666,41.326,0.746,9.728,1014.09,4.195333333333333,0.108,341.2,0.0,0.10813805555,0.0065764875888888,2016.0,4.0,23.0,16.0,15,29.5,False,False,True,False,False,False,False,True,False,False,False,-0.7071067811865471,-0.7071067811865479
2016-04-23 16:00:00,0.82573138885,0.41677583335,0.00034083945,0.0394844444166666,0.0652855555833333,0.1235783332666666,0.0121519444166666,0.0307541667333333,0.0010052778333333,0.0041133333333333,0.3580486111333333,45.809999999999995,0.595,10.0,1013.73,5.071,0.046,36.7,0.0,0.5576019444333333,0.0003267655388888,2016.0,4.0,23.0,16.0,16,29.5,False,False,True,False,False,False,False,True,False,False,False,-0.8660254037844384,-0.5000000000000004
2016-04-23 17:00:00,0.4244888889166667,0.4080174999666666,9.278278333333332e-05,0.03928361115,0.0861772222666666,0.12216250005,0.0125716666666666,0.0307763888833333,0.0432919443833333,0.00411000005,0.1884341667,49.134,0.44,10.0,1013.1393333333332,4.628,0.0586666666666666,274.6,0.0,0.2220758333333333,0.0002174113,2016.0,4.0,23.0,16.0,17,29.5,False,False,True,False,False,False,False,False,True,False,False,-0.9659258262890683,-0.25881904510252063
2016-04-23 18:00:00,0.1006091667166666,0.3853886111166666,3.618333333333333e-06,0.0391788889666666,0.0657544444499999,0.1209186111166666,0.0127369444666666,0.0307524999833333,0.0009977777333333,0.0040500000166666,0.00170333335,52.53966666666667,0.3623333333333333,10.0,1012.694,6.726333333333333,0.0406666666666666,276.6,0.0,0.0853002778833333,0.0002077831388888,2016.0,4.0,23.0,16.0,18,29.5,False,False,True,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16
2016-04-23 19:00:00,0.0825008333166666,0.3488894444333333,5.0099999999999995e-06,0.0392161110833333,0.0422308333166666,0.0951758333833333,0.0128755555,0.0310102777666666,0.0009980555166666,0.0040741667166666,0.0016430555833333,55.46133333333333,0.319,10.0,1012.0963333333332,7.691666666666666,0.0306666666666666,291.43333333333334,0.0,0.0864333333666666,0.0002307448055555,2016.0,4.0,23.0,16.0,19,29.5,False,False,True,False,False,False,False,False,True,False,False,-0.9659258262890684,0.2588190451025203
2016-04-23 20:00:00,0.2261450000333333,0.2511569444166667,5.0099999999999995e-06,0.0391936111333333,0.0727122222333333,0.1247563888833333,0.01286944445,0.0308669445333333,0.0009536110666666,0.00405305555,0.0015588888333333,57.63466666666667,0.2886666666666667,10.0,1011.3553333333332,8.504666666666667,0.0486666666666666,274.6666666666667,0.0,0.0865694445166666,0.0002083414777777,2016.0,4.0,23.0,16.0,20,29.5,False,False,True,False,False,False,False,False,True,False,False,-0.8660254037844386,0.5000000000000001
2016-04-23 21:00:00,0.3817519444666667,0.128465,4.7316666666666665e-06,0.0391558333666666,0.0819780556166666,0.1322505554833333,0.01283027785,0.0304794445,0.0009619444166666,0.0039727777666666,0.00148805555,59.143,0.269,10.0,1010.524,7.1370000000000005,0.0299999999999999,270.4,0.0,0.086146389,0.0001998216611111,2016.0,4.0,23.0,16.0,21,29.5,False,False,True,False,False,False,False,False,True,False,False,-0.7071067811865477,0.7071067811865474
2016-04-23 22:00:00,0.4350541666666666,0.0369611110833333,4.453333333333333e-06,0.03911444445,0.06050277775,0.1293897222,0.0127150000166666,0.03041000005,0.0009852777,0.00396583325,0.00156277775,59.62733333333333,0.26,10.0,1009.9286666666666,8.277333333333333,0.0299999999999999,272.4,0.0,0.0849175000333333,0.0002194516555555,2016.0,4.0,23.0,16.0,22,29.5,False,False,True,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384
2016-04-23 23:00:00,0.4393769443833333,0.0032958333166666,3.0616666666666664e-06,0.03964694445,0.04157972225,0.12739944445,0.0127349999833333,0.0312683334,0.0009899999166666,0.0039908333333333,0.0015961110333333,60.215,0.26,10.0,1009.8916666666668,9.62,0.0299999999999999,261.0,0.0,0.0835897222,0.0002339855222222,2016.0,4.0,23.0,16.0,23,29.5,False,False,True,False,False,False,False,False,False,False,True,-0.25881904510252157,0.9659258262890681
2016-04-24 00:00:00,0.4622305555666666,0.0031444443833333,3.34e-06,0.0410811111166666,0.03709750005,0.1275847222666666,0.0127733333333333,0.0375758333166666,0.0009872222,0.0039761110833333,0.0016361111333333,59.602,0.266,10.0,1009.682,10.2,0.024,255.8,0.0,0.0826375000166666,0.0002335246444444,2016.0,4.0,24.0,16.0,0,29.5,False,False,False,True,False,False,False,False,False,False,True,0.0,1.0
2016-04-24 01:00:00,0.4933155556166667,0.0033394444166666,3.618333333333333e-06,0.0411697222833333,0.0573275000166666,0.1273333333166666,0.0128594443666666,0.0447402778,0.00091805555,0.0039349999833333,0.0015225000166666,57.15633333333333,0.304,10.0,1009.494,8.017666666666667,0.007,254.06666666666663,0.0,0.0830594445333333,0.0002204675888888,2016.0,4.0,24.0,16.0,1,29.5,False,False,False,True,False,False,False,False,False,False,True,0.25881904510252074,0.9659258262890683
2016-04-24 02:00:00,0.7889447222166666,0.0034530555666666,1.2226666666666668e-05,0.0411805556,0.0614391667333333,0.0971333333166666,0.0252638889333333,0.0972380555166666,0.0528094444333333,0.0041005555166666,0.0018183333333333,53.32666666666667,0.3713333333333333,10.0,1010.002,5.187333333333333,0.0299999999999999,254.46666666666667,0.0,0.12055277785,0.0002424122222222,2016.0,4.0,24.0,16.0,2,29.5,False,False,False,True,False,False,False,False,False,False,True,0.49999999999999994,0.8660254037844387
2016-04-24 03:00:00,0.69024444445,0.0033713888499999,1.1396666666666669e-05,0.0411574999833333,0.0651899999333333,0.1371313888833333,0.0128952777,0.0334544444666666,0.0938566667166666,0.0041436111166666,0.0017436111333333,49.967,0.445,10.0,1010.907,4.128,0.021,264.6,0.0,0.1202897221333333,0.0002190803666666,2016.0,4.0,24.0,16.0,3,29.5,False,False,False,True,False,False,False,False,False,False,True,0.7071067811865475,0.7071067811865476
2016-04-24 04:00:00,0.4822888888666667,0.00340888895,6.123333333333333e-06,0.0410747222333333,0.0506994444333333,0.1340894444333333,0.0129041667166666,0.0358111110666666,0.0010125000166666,0.00409444445,0.0017741667,47.89333333333333,0.4599999999999999,10.0,1011.7266666666668,5.0600000000000005,0.01,281.3333333333333,0.0,0.0836449999166666,0.0002233397833333,2016.0,4.0,24.0,16.0,4,29.5,False,False,False,True,False,False,False,False,False,True,False,0.8660254037844386,0.5000000000000001
2016-04-24 05:00:00,0.4693638888833333,0.0033869444666666,3.34e-06,0.0409877778,0.0511338889,0.1308230555333333,0.0128163888666666,0.03327777775,0.0010058333666666,0.0040988888666666,0.0017822222333333,47.223,0.4163333333333333,10.0,1012.3913333333334,5.853,0.0299999999999999,315.6666666666667,0.0,0.0831558333666666,0.0002202816722222,2016.0,4.0,24.0,16.0,5,29.5,False,False,False,True,False,False,False,False,False,True,False,0.9659258262890683,0.25881904510252074
2016-04-24 06:00:00,0.4635555555166666,0.0033855555666666,4.7316666666666665e-06,0.0410333332833333,0.0369638889166666,0.1287825000166666,0.0128661110833333,0.03331833325,0.0010105555833333,0.0040822222,0.0017905555833333,45.054,0.4059999999999999,10.0,1013.044,6.626,0.0299999999999999,322.4,0.0,0.0832833333333333,0.0002325987055555,2016.0,4.0,24.0,16.0,6,29.5,False,False,False,True,False,False,False,False,False,True,False,1.0,6.123233995736766e-17
2016-04-24 07:00:00,0.4363505555499999,0.00337194445,3.618333333333333e-06,0.0410238888333333,0.03244055565,0.12713444445,0.0129052777333333,0.0333888888833333,0.0010047222833333,0.0041177777666666,0.0017713889666666,42.566,0.413,10.0,1013.3156666666667,5.747333333333333,0.0473333333333333,328.2,0.0,0.0840211111,0.0002353737055555,2016.0,4.0,24.0,16.0,7,29.5,False,False,False,True,False,False,False,False,False,True,False,0.9659258262890683,-0.25881904510252063
2016-04-24 08:00:00,0.4605891666666666,0.0033736110666666,3.896666666666667e-06,0.0409369444166666,0.0572161110833333,0.0903161111166666,0.01288555555,0.0381383333833333,0.0010113888666666,0.0040766666833333,0.0017661110666666,39.88933333333333,0.458,9.939333333333334,1013.5106666666668,5.5280000000000005,0.0513333333333333,343.8666666666667,0.0,0.09045972225,0.0002047296444444,2016.0,4.0,24.0,16.0,8,29.5,False,False,False,True,False,False,False,False,False,True,False,0.8660254037844387,-0.49999999999999983
2016-04-24 09:00:00,0.5038105555666667,0.0033872222666666,3.618333333333333e-06,0.0405802777666666,0.0490227778,0.1367313888666666,0.0128202778,0.0372666666166666,0.0009272222,0.0039772222166666,0.00163722225,37.315000000000005,0.515,9.935,1014.16,3.4799999999999995,0.0299999999999999,183.0,0.0,0.0987494444833333,0.0002151920666666,2016.0,4.0,24.0,16.0,9,29.5,False,False,False,True,False,False,False,False,False,True,False,0.7071067811865476,-0.7071067811865475
2016-04-24 10:00:00,0.4773980555666667,0.0026761111166666,3.618333333333333e-06,0.0390236110833333,0.0577133333499999,0.1329072222499999,0.0128227778166666,0.0312061111666666,0.00095333335,0.0039747222333333,0.0015444444,34.73533333333333,0.5826666666666667,9.861333333333334,1015.028,2.3920000000000003,0.0246666666666666,185.33333333333337,0.0,0.0991758332833333,0.0002138922444444,2016.0,4.0,24.0,16.0,10,29.5,False,False,False,True,False,False,False,False,False,True,False,0.49999999999999994,-0.8660254037844387
2016-04-24 11:00:00,0.6995697222166667,0.0196844444,4.174999999999999e-06,0.0391308333666666,0.0560094444666666,0.1289861111333333,0.0128019444666666,0.0306741666666666,0.0259536110666666,0.0039883333333333,0.1556961111166666,32.72266666666667,0.654,9.887333333333334,1015.8733333333332,3.018333333333333,0.0256666666666666,148.3,0.0,0.0992113889166666,0.0213942642666666,2016.0,4.0,24.0,16.0,11,29.5,False,False,False,True,False,False,False,False,False,True,False,0.258819045102521,-0.9659258262890682
2016-04-24 12:00:00,0.89911555555,0.1799255555833333,1.1113333333333334e-05,0.0391041666333333,0.04547083325,0.1249755555333333,0.01270611105,0.0307916666833333,0.1384702777666666,0.0040975,0.3335125000333333,34.16,0.668,10.0,1016.838,2.162,0.018,188.2,0.0,0.1287522221333333,0.0002224135111111,2016.0,4.0,24.0,16.0,12,29.5,False,False,False,True,False,False,False,True,False,False,False,1.2246467991473532e-16,-1.0
2016-04-24 13:00:00,1.0360522222166666,0.3386922222666667,4.0006116666666666e-05,0.0390241666666666,0.07712111115,0.1214380555,0.0125388888333333,0.0308150000833333,0.0927641667666666,0.0338647221833333,0.3330055556,39.94166666666667,0.5143333333333333,10.0,1017.6363333333334,2.5416666666666665,0.0543333333333333,316.7,0.0,0.1791836110333333,0.0002226905611111,2016.0,4.0,24.0,16.0,13,29.5,False,False,False,True,False,False,False,True,False,False,False,-0.2588190451025208,-0.9659258262890683
2016-04-24 14:00:00,0.5167408334,0.4210183334,1.8897783333333337e-05,0.0389797222166666,0.0738236111833333,0.1046136110666666,0.0752613889333333,0.0311749999333333,0.0010052777833333,0.0040649999666666,0.0087624999833333,45.016666666666666,0.3566666666666666,10.0,1017.9666666666668,5.926666666666666,0.0333333333333333,332.0,0.0,0.1342127777833333,0.0002597270166666,2016.0,4.0,24.0,16.0,14,29.5,False,False,False,True,False,False,False,True,False,False,False,-0.4999999999999998,-0.8660254037844388
2016-04-24 15:00:00,0.1533805555833333,0.4550227777833333,2.4728883333333336e-05,0.0390169444,0.0864458333333333,0.1043166666,0.0127558333166666,0.0308794444333333,0.0009961110666666,0.0040902777833333,0.0015469443833333,48.037,0.292,10.0,1018.027,4.905,0.003,349.2,0.0,0.14501444445,0.0001924103555555,2016.0,4.0,24.0,16.0,15,29.5,False,False,False,True,False,False,False,True,False,False,False,-0.7071067811865471,-0.7071067811865479
2016-04-24 16:00:00,0.1350997222,0.46544361115,4.0839416666666664e-05,0.0390222222333333,0.06652444445,0.1265958333333333,0.0126936111,0.03074833335,0.0009955554833333,0.0040544445,0.0015058332833333,50.16133333333333,0.258,10.0,1017.7806666666668,4.661333333333333,0.0,355.46666666666664,0.0,0.1634922223166666,0.0002159318555555,2016.0,4.0,24.0,16.0,16,29.5,False,False,False,True,False,False,False,True,False,False,False,-0.8660254037844384,-0.5000000000000004
2016-04-24 17:00:00,0.0593027778166666,0.4461555555666666,3.34e-06,0.0390227777,0.0448697222166666,0.1232269444666666,0.0126425000166666,0.03056083335,0.0009916666166666,0.0040555555333333,0.0014775000333333,52.72233333333334,0.2269999999999999,10.0,1017.4216666666669,3.7486666666666664,0.0,329.1666666666667,0.0,0.0934291666333333,0.0002182470166666,2016.0,4.0,24.0,16.0,17,29.5,False,False,False,True,False,False,False,False,True,False,False,-0.9659258262890683,-0.25881904510252063
2016-04-24 18:00:00,0.1889816667333333,0.4150377778,4.174999999999999e-06,0.0391036111,0.0630166666666666,0.1210838888166666,0.0215658333666666,0.0304352777666666,0.0408733332666666,0.0337536111,0.0013619444666666,55.19799999999999,0.22,10.0,1016.916,1.884,0.04,119.4,0.0,0.0864277777833333,0.0147675970388888,2016.0,4.0,24.0,16.0,18,29.5,False,False,False,True,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16
2016-04-24 19:00:00,0.42543833335,0.3382752777666666,1.5555000000000003e-05,0.0389547222,0.1022413889333333,0.1195516666166666,0.0247413888833333,0.0303602778,0.0925658333,0.0039849999666666,0.0014358333166666,57.151666666666664,0.2116666666666666,10.0,1016.3683333333332,3.351666666666667,0.075,160.66666666666666,0.0,0.1259852777666666,0.0001940790888888,2016.0,4.0,24.0,16.0,19,29.5,False,False,False,True,False,False,False,False,True,False,False,-0.9659258262890684,0.2588190451025203
2016-04-24 20:00:00,0.3664180555666666,0.2375472222333333,3.34e-06,0.03897361115,0.0825458333,0.1182633333666666,0.0200169444833333,0.0302027777666666,0.0009625,0.00391972215,0.0013986111166666,57.788,0.21,10.0,1015.786,1.978,0.0106666666666666,210.2,0.0,0.0849294444666666,0.0002016720333333,2016.0,4.0,24.0,16.0,20,29.5,False,False,False,True,False,False,False,False,True,False,False,-0.8660254037844386,0.5000000000000001
2016-04-24 21:00:00,0.4095391666333333,0.1174500000333333,7.236666666666666e-06,0.0390313888666666,0.0508555556166666,0.08154222225,0.0201374999833333,0.0304819444666666,0.0009819444333333,0.00396333335,0.0014449999999999,58.371,0.219,10.0,1015.17,3.0330000000000004,0.0,177.2,0.0,0.0845322222666666,0.0002192659388888,2016.0,4.0,24.0,16.0,21,29.5,False,False,False,True,False,False,False,False,True,False,False,-0.7071067811865477,0.7071067811865474
2016-04-24 22:00:00,0.77922527775,0.03872222225,1.973e-05,0.0391947222166666,0.0543027777666666,0.1295886111666666,0.0278377777666666,0.0306841666833333,0.09539972215,0.0491941667,0.0567236111666666,57.71133333333333,0.2386666666666666,10.0,1015.2873333333332,7.165333333333334,0.0186666666666666,184.2,0.0,0.1253197221833333,0.0002369501777777,2016.0,4.0,24.0,16.0,22,29.5,False,False,False,True,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384
2016-04-24 23:00:00,0.9847861110833332,0.0046341667333333,1.9735e-05,0.2030419444833333,0.12992527775,0.1246955555333333,0.0126727777833333,0.0314983333,0.0010225001,0.0040383333333333,0.1815263889166666,56.79,0.269,10.0,1015.735,7.053666666666667,0.0296666666666666,184.03333333333333,0.0,0.0841869444166666,0.0355495413055555,2016.0,4.0,24.0,16.0,23,29.5,False,False,False,True,False,False,False,False,False,False,True,-0.25881904510252157,0.9659258262890681
2016-04-25 00:00:00,0.8594300000666667,0.0034258333499999,3.250166666666667e-05,0.4847002778166667,0.0502666666833333,0.0704344444833333,0.0128222222,0.0445061111,0.00102388895,0.004055,0.0015424999666666,53.84066666666667,0.3533333333333333,10.0,1016.096,7.900333333333334,0.093,190.03333333333333,0.0,0.0833911111166666,0.0003187077944444,2016.0,4.0,25.0,17.0,0,29.5,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0
2016-04-25 01:00:00,0.8367530555999999,0.0034586111,1.946e-05,0.4777255555333333,0.0477825000666666,0.0394374999833333,0.0130011111166666,0.0356888889,0.0010147223,0.0040788889166666,0.0016049999666666,51.160666666666664,0.4526666666666666,10.0,1016.596,7.892666666666667,0.1713333333333333,189.93333333333337,0.0,0.0847630556166666,0.0003073184833333,2016.0,4.0,25.0,17.0,1,29.5,False,True,False,False,False,False,False,False,False,False,True,0.25881904510252074,0.9659258262890683
2016-04-25 02:00:00,0.7141619444,0.0034819444666666,5.565e-06,0.1113436110333333,0.08356055555,0.00689972225,0.0131100000333333,0.0384891667166666,0.0010452778333333,0.00412722225,0.0016594444833333,49.828,0.493,10.0,1017.145,7.442000000000001,0.045,175.6,0.0,0.0836311111166666,0.0002018522166666,2016.0,4.0,25.0,17.0,2,29.5,False,True,False,False,False,False,False,False,False,False,True,0.49999999999999994,0.8660254037844387
2016-04-25 03:00:00,0.5958008333,0.0034566666833333,4.7316666666666665e-06,0.05110166665,0.0831583333,0.0068633333,0.0130619444666666,0.03339749995,0.00103333325,0.0041522222666666,0.0015447222166666,48.946000000000005,0.5253333333333334,10.0,1017.594,5.683333333333334,0.0,179.4,0.0026666666666666,0.0832386111166666,0.0001767627555555,2016.0,4.0,25.0,17.0,3,29.5,False,True,False,False,False,False,False,False,False,False,True,0.7071067811865475,0.7071067811865476
2016-04-25 04:00:00,0.3900902777666666,0.00344972225,6.401666666666666e-06,0.0509294444333333,0.0586361111499999,0.0069205555666666,0.0131016667666666,0.03359361115,0.0010061111166666,0.00411083335,0.0016575,47.80166666666666,0.5650000000000001,10.0,1017.895,6.013333333333334,0.01,166.66666666666666,0.0166666666666666,0.08685055555,0.0002068609055555,2016.0,4.0,25.0,17.0,4,29.5,False,True,False,False,False,False,False,False,False,True,False,0.8660254037844386,0.5000000000000001
2016-04-25 05:00:00,0.3657538889833333,0.0034547222499999,8.071666666666668e-06,0.0510897222333333,0.0498258333333333,0.0069305555833333,0.0130913889,0.03357277775,0.0010038889,0.0041461110833333,0.00167916675,46.572,0.592,10.0,1018.026,3.732,0.048,153.8,0.0,0.0834155555333333,0.0002186170388888,2016.0,4.0,25.0,17.0,5,29.5,False,True,False,False,False,False,False,False,False,True,False,0.9659258262890683,0.25881904510252074
2016-04-25 06:00:00,0.4024949999666666,0.0034449999666666,7.514999999999999e-06,0.0504236110833333,0.0736319445333333,0.0068663888833333,0.0130897222166666,0.0335463888999999,0.00100472225,0.00412416665,0.0016561111333333,45.57033333333333,0.6023333333333334,10.0,1018.2523333333334,2.7306666666666666,0.0303333333333333,144.8,0.0,0.0833647222666666,0.0001984324055555,2016.0,4.0,25.0,17.0,6,29.5,False,True,False,False,False,False,False,False,False,True,False,1.0,6.123233995736766e-17
2016-04-25 07:00:00,0.40790194445,0.00344083335,5.566666666666666e-06,0.05342805555,0.0774411111333333,0.0068988889166666,0.0130577777666666,0.0334947222166666,0.0009952777666666,0.00410194445,0.0016347222,44.68333333333333,0.61,10.0,1018.3266666666666,2.852,0.0953333333333333,124.33333333333331,0.0,0.0836674999833333,0.0001959346333333,2016.0,4.0,25.0,17.0,7,29.5,False,True,False,False,False,False,False,False,False,True,False,0.9659258262890683,-0.25881904510252063
2016-04-25 08:00:00,0.3926919444166666,0.0031344444666666,6.958333333333333e-06,0.0509874999666666,0.0783941666666666,0.0068547221833333,0.0130277778,0.0401861110833333,0.0009769444333333,0.0039997223166666,0.0015880555833333,44.266,0.619,10.0,1018.618,3.669,0.012,101.5,0.0,0.0833791666666666,0.0001940831611111,2016.0,4.0,25.0,17.0,8,29.5,False,True,False,False,False,False,False,False,False,True,False,0.8660254037844387,-0.49999999999999983
2016-04-25 09:00:00,0.38934638895,0.0030549999833333,5.845e-06,0.0506680555333333,0.0625538889666666,0.0068286111333333,0.0129219444833333,0.0396972222166666,0.0009986111,0.00399333335,0.0016400000333333,43.43,0.6466666666666667,10.0,1019.0266666666666,4.266666666666667,0.0533333333333333,82.33333333333333,0.0,0.0825980555333333,0.0001978768666666,2016.0,4.0,25.0,17.0,9,29.5,False,True,False,False,False,False,False,False,False,True,False,0.7071067811865476,-0.7071067811865475
2016-04-25 10:00:00,0.4477563888833333,0.0027927772333333,2.4457783333333335e-05,0.0486469444166666,0.0430822222,0.0069061110333333,0.01296083335,0.0313702777666666,0.0009555556,0.0039777777666666,0.001505,42.46133333333333,0.6489999999999999,10.0,1019.5013333333334,3.493666666666667,0.102,58.766666666666666,0.0,0.1820722221833333,0.0002250987222222,2016.0,4.0,25.0,17.0,10,29.5,False,True,False,False,False,False,False,False,False,True,False,0.49999999999999994,-0.8660254037844387
2016-04-25 11:00:00,0.5101058333166667,0.0171519444666666,4.306611666666667e-05,0.0480397222333333,0.0515694444333333,0.00678416665,0.0127819444833333,0.0311819445166666,0.00100194445,0.0040344444333333,0.0015344444,42.194,0.622,10.0,1020.084,3.61,0.176,45.2,0.0,0.2357155556166666,0.0002249136888888,2016.0,4.0,25.0,17.0,11,29.5,False,True,False,False,False,False,False,False,False,True,False,0.258819045102521,-0.9659258262890682
2016-04-25 12:00:00,0.6000180556,0.0471922222166666,5.529e-05,0.0476461111333333,0.1240874999666666,0.00674305555,0.01261083335,0.0307291666833333,0.00101027775,0.0190041666666666,0.0352180555833333,43.45,0.6013333333333333,10.0,1020.7133333333334,4.4543333333333335,0.2213333333333333,47.93333333333333,0.0,0.2077808333,0.0118210218722222,2016.0,4.0,25.0,17.0,12,29.5,False,True,False,False,False,False,False,True,False,False,False,1.2246467991473532e-16,-1.0
2016-04-25 13:00:00,0.7638713888833333,0.1497944443833333,1.3623333333333334e-05,0.04558999995,0.1270427778,0.0067708333333333,0.0211169445333333,0.03071388885,0.0937208334,0.0153144444666666,0.3361213889,45.546,0.5760000000000001,10.0,1020.8886666666666,4.3726666666666665,0.154,49.06666666666667,0.0,0.1266261111333333,0.01205195205,2016.0,4.0,25.0,17.0,13,29.5,False,True,False,False,False,False,False,True,False,False,False,-0.2588190451025208,-0.9659258262890683
2016-04-25 14:00:00,1.4650297222166666,0.25850861115,8.071666666666668e-06,0.0388977778,0.1437022222166666,0.0067894444333333,0.01277194445,0.0306127778333333,0.0010308333333333,0.0885744444333333,0.3329886111166666,48.23,0.53,10.0,1020.84,4.385000000000001,0.1199999999999999,68.0,0.0,0.0988697221833333,0.0050194524166666,2016.0,4.0,25.0,17.0,14,29.5,False,True,False,False,False,False,False,True,False,False,False,-0.4999999999999998,-0.8660254037844388
2016-04-25 15:00:00,1.4348625000166666,0.2556000000166666,1.3343333333333337e-05,0.0387949999833333,0.1130766666333333,0.0069394443833333,0.0304788889166666,0.03080027775,0.154006111,0.0040805555833333,0.1664233333333333,50.72733333333334,0.4786666666666666,10.0,1020.7593333333332,5.666666666666667,0.15,131.2,0.0,0.1275641666166666,0.0001475970388888,2016.0,4.0,25.0,17.0,15,29.5,False,True,False,False,False,False,False,True,False,False,False,-0.7071067811865471,-0.7071067811865479
2016-04-25 16:00:00,0.2700341666666667,0.2653800000333333,1.0576666666666665e-05,0.0388430555666666,0.10890222225,0.0072008333333333,0.0213533333,0.0306563888833333,0.0009302778,0.0039688888166666,0.0013797222666666,53.226666666666674,0.443,10.0,1020.4476666666668,5.199666666666667,0.1726666666666666,154.63333333333333,0.0,0.1003263888499999,0.0001668546444444,2016.0,4.0,25.0,17.0,16,29.5,False,True,False,False,False,False,False,True,False,False,False,-0.8660254037844384,-0.5000000000000004
2016-04-25 17:00:00,0.4300063889333333,0.1498463888166666,1.5295000000000002e-05,0.0388113889166666,0.1078949999333333,0.0068672221999999,0.0264672221833333,0.0305902778,0.0009794443666666,0.0039880555666666,0.0014388889166666,55.03600000000001,0.424,10.0,1019.766,5.061999999999999,0.106,176.6,0.0,0.12691888895,0.0150988050055555,2016.0,4.0,25.0,17.0,17,29.5,False,True,False,False,False,False,False,False,True,False,False,-0.9659258262890683,-0.25881904510252063
2016-04-25 18:00:00,0.4779013888333333,0.1416244444666666,1.0855e-05,0.0387727777666666,0.2578966666333333,0.0069266666333333,0.0129527777833333,0.0305238889333333,0.0008886110666666,0.0039500000166666,0.0012944444166666,56.698,0.4073333333333334,10.0,1018.841,7.205333333333334,0.088,197.53333333333333,0.0,0.1001836111,0.0002613033444444,2016.0,4.0,25.0,17.0,18,29.5,False,True,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16
2016-04-25 19:00:00,0.3012750000333333,0.1917836111333333,8.628333333333332e-06,0.0389088888166666,0.0533594444666666,0.0617858332999999,0.02047055555,0.0485458333666666,0.0467591667333333,0.00399000005,0.0014088889,57.98,0.3933333333333333,10.0,1018.0866666666666,7.223333333333334,0.07,195.66666666666663,0.0,0.0999069444666666,0.0002183403555555,2016.0,4.0,25.0,17.0,19,29.5,False,True,False,False,False,False,False,False,True,False,False,-0.9659258262890684,0.2588190451025203
2016-04-25 20:00:00,0.3545350000166667,0.1427852778,5.845e-06,0.0388772221833333,0.0618761111333333,0.09717305555,0.0271152778166666,0.0694558333666666,0.0010174999833333,0.0040861111333333,0.0015694444499999,58.203,0.39,10.0,1017.95,7.325,0.064,197.5,0.0,0.09650499995,0.0002143561111111,2016.0,4.0,25.0,17.0,20,29.5,False,True,False,False,False,False,False,False,True,False,False,-0.8660254037844386,0.5000000000000001
2016-04-25 21:00:00,0.4656488888666666,0.0138236111,5.566666666666666e-06,0.0388255555666666,0.01298388895,0.0068736111666666,0.0129047222,0.0570374999833333,0.0010230556,0.0040583333333333,0.1120563888833333,57.620000000000005,0.4046666666666666,10.0,1017.914,7.198666666666666,0.0773333333333333,196.8,0.0,0.0836866665833333,0.00023343295,2016.0,4.0,25.0,17.0,21,29.5,False,True,False,False,False,False,False,False,True,False,False,-0.7071067811865477,0.7071067811865474
2016-04-25 22:00:00,3.7075347222166664,0.0007902777166666,0.6869736116166667,0.0392858333666666,0.0827886111,0.0063163888666666,0.0118105555166666,0.4817152777833333,0.0013311110666666,0.4874858333666667,0.3365274999833333,57.075,0.4176666666666666,10.0,1017.7903333333333,5.143333333333333,0.218,205.2,0.0,0.0855536111833333,0.0003610253388888,2016.0,4.0,25.0,17.0,22,29.5,False,True,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384
2016-04-25 23:00:00,1.4752175000333334,0.0028413889166666,0.5590469444666667,0.04502138895,0.07213611115,0.0064933333333333,0.01202833335,0.0377744444333333,0.0390236111333333,0.2016472222333333,0.0030919444833333,55.626,0.436,10.0,1017.856,5.152,0.196,200.0,0.0,0.1099122221833333,0.0003650981333333,2016.0,4.0,25.0,17.0,23,29.5,False,True,False,False,False,False,False,False,False,False,True,-0.25881904510252157,0.9659258262890681
2016-04-26 00:00:00,2.4256477777833334,0.0034102777833333,0.0012322261333333,0.1667824999833333,0.15734666665,0.00675916665,0.0127402778,0.0410124999833333,0.0010200000666666,0.0145555555999999,0.0016961111166666,53.348333333333336,0.4649999999999999,10.0,1018.3633333333332,5.85,0.4633333333333333,183.0,0.0,0.0829033333333333,0.0419398177833333,2016.0,4.0,26.0,17.0,0,29.5,False,False,False,False,False,True,False,False,False,False,True,0.0,1.0
