time,use_house_overall,generated_solar,dishwasher,homeoffice,fridge,winecellar,garagedoor,barn,well,microwave,livingroom,temperature,humidity,visibility,pressure,windspeed,cloudcover,windbearing,precipprobability,furnace,kitchen,year,month,day,weekofyear,hour,minute,wd_Friday,wd_Monday,wd_Saturday,wd_Sunday,wd_Thursday,wd_Tuesday,wd_Wednesday,time_Afternoon,time_Evening,time_Morning,time_Night,hour_sin,hour_cos,lag_1,lag_2,lag_3,lag_6,lag_12,lag_24,lag_48,roll_mean_3,roll_mean_6,roll_mean_12,roll_mean_24,appliance_sum,furnace_on,net_energy_lag_1,hour_block,is_weekend,is_night,dayofyear,dayofyear_sin,dayofyear_cos
2016-11-14 14:00:00,0.3181444444166666,0.3277847222166666,1.9448333333333335e-05,0.0996361111,0.0844377778,0.0080302778,0.0131261111333333,0.0310149999833333,0.0009716666666666,0.0031544445333333,0.0015422222333333,33.55316666666666,0.8446666666666667,9.7965,1018.2911666666666,3.1135,0.1538333333333333,300.51666666666665,0.0,0.2194530555999999,0.0145525976,2016.0,11.0,14.0,46.0,14,29.5,False,True,False,False,False,False,False,True,False,False,False,-0.4999999999999998,-0.8660254037844388,0.8482083333333333,1.2605450000166667,1.37930333335,,,,,1.1626855555666666,0.8874623611138889,0.6906885416694445,,0.12762861511666654,1,0.7681811110666668,3,0,0,319,-0.7116566222817751,0.7025274741691566
2016-11-14 15:00:00,0.2778588888666666,0.3742161111333333,1.3618333333333331e-05,0.1142047222333333,0.01473944445,0.00793277785,0.01302416665,0.03103833335,0.1005194445,0.0376611111333333,0.0014786111166666,32.166666666666664,0.8666666666666667,9.71,1018.4566666666668,4.659999999999999,0.1233333333333333,293.3333333333333,0.0,0.1667086111166666,0.0002561141166666,2016.0,11.0,14.0,46.0,15,29.5,False,True,False,False,False,False,False,True,False,False,False,-0.7071067811865471,-0.7071067811865479,0.3181444444166666,0.8482083333333333,1.2605450000166667,,,,,0.8089659259222222,0.8591716203722223,0.6680330092583334,,0.1919047296166666,1,-0.009640277799999986,3,0,0,319,-0.7116566222817751,0.7025274741691566
2016-11-14 16:00:00,0.3842211110499999,0.3855400000166666,3.3892233333333334e-05,0.12359194445,0.1204608333666666,0.00791666665,0.02227666665,0.0315575000333333,0.0590319444166666,0.0031094443833333,0.00168472225,30.7805,0.8771666666666668,9.285666666666666,1018.437,3.6435,0.067,290.85,0.0,0.1534936111333333,0.0001975963111111,2016.0,11.0,14.0,46.0,16,29.5,False,True,False,False,False,False,False,True,False,False,False,-0.8660254037844384,-0.5000000000000004,0.2778588888666666,0.3181444444166666,0.8482083333333333,,,,,0.48140388887222213,0.8067258796277778,0.6361204861083334,,0.2221102810833331,1,-0.09635722226666671,4,0,0,319,-0.7116566222817751,0.7025274741691566
2016-11-14 17:00:00,0.2512297222166667,0.3664783333833333,4.453333333333333e-06,0.1027355555833333,0.1657438889666666,0.0972844444,0.0129766665999999,0.0313836110333333,0.0009983333,0.0031533334166666,0.0016441666666666,30.008,0.8876666666666666,9.278666666666668,1018.397,4.633333333333334,0.0653333333333333,299.96666666666664,0.0,0.0870686111333333,0.0001924140777777,2016.0,11.0,14.0,46.0,17,29.5,False,True,False,False,False,False,False,False,True,False,False,-0.9659258262890684,-0.2588190451025206,0.3842211110499999,0.2778588888666666,0.3181444444166666,,,,,0.3267414814444443,0.7447135185055554,0.6274856481416666,,0.2985680644499999,1,-0.0013188889666667092,4,0,0,319,-0.7116566222817751,0.7025274741691566
2016-11-14 18:00:00,0.6497397221666666,0.3110208333166666,1.4163333333333334e-05,0.0554802778,0.1594147222833333,0.1247652778166666,0.0128944445166666,0.03123555555,0.1188891666666666,0.0596005555166666,0.13360277775,29.362833333333334,0.8655,9.436166666666669,1018.7575,3.7816666666666663,0.0373333333333333,305.45,0.0,0.1383477777499999,0.0002153740833333,2016.0,11.0,14.0,46.0,18,29.5,False,True,False,False,False,False,False,False,True,False,False,-1.0,-1.8369701987210294e-16,0.2512297222166667,0.3842211110499999,0.2778588888666666,,,,,0.3044365740444443,0.5567012499833334,0.6122096759138889,,0.4939194411666664,1,-0.11524861116666663,4,0,0,319,-0.7116566222817751,0.7025274741691566
2016-11-14 19:00:00,0.3487361111166667,0.2144422222666666,3.0616666666666664e-06,0.0905616666166666,0.00575333335,0.0475469443833333,0.0183900000166666,0.0314400000333333,0.0010047222166666,0.00313416665,0.1353522222666666,28.78933333333333,0.8686666666666666,9.928,1019.0913333333334,4.605333333333333,0.108,291.26666666666665,0.0,0.09120944445,0.0068296348166666,2016.0,11.0,14.0,46.0,19,29.5,False,True,False,False,False,False,False,False,True,False,False,-0.9659258262890684,0.2588190451025203,0.6497397221666666,0.2512297222166667,0.3842211110499999,,,,,0.42839685181111103,0.4549003703416667,0.6323370601694445,,0.08888222829999987,1,0.33871888885000007,4,0,0,319,-0.7116566222817751,0.7025274741691566
2016-11-14 20:00:00,0.6292455555333334,0.0533452777666666,3.34e-06,0.1022924999666666,0.0239177777999999,0.0077372222,0.0186511111,0.03183527775,0.0010183333666666,0.0030983333833333,0.1161125000166666,28.3075,0.8516666666666667,9.890000000000002,1019.2216666666668,4.834999999999999,0.065,297.25,0.0,0.0886072221833333,0.0002492667,2016.0,11.0,14.0,46.0,20,29.5,False,True,False,False,False,False,False,False,True,False,False,-0.8660254037844386,0.5000000000000001,0.3487361111166667,0.6497397221666666,0.2512297222166667,,,,,0.41656851849999993,0.3716549999722221,0.6295586805430555,,0.06761028449999981,1,0.1342938888500001,5,0,0,319,-0.7116566222817751,0.7025274741691566
2016-11-14 21:00:00,0.8871636111,0.0038686116666666,6.6766666666666666e-06,0.1139711110833333,0.08399749995,0.0074363888999999,0.0128944444666666,0.0402572222499999,0.1112330555833333,0.0030836110666666,0.11511583335,27.00583333333333,0.8791666666666667,9.909,1019.621,3.5946666666666665,0.0498333333333333,283.8833333333333,0.0,0.1122338887666666,0.0002025979611111,2016.0,11.0,14.0,46.0,21,29.5,False,True,False,False,False,False,False,False,True,False,False,-0.7071067811865477,0.7071067811865474,0.6292455555333334,0.3487361111166667,0.6497397221666666,,,,,0.5425737962722222,0.4235051851583333,0.6413384027652778,,0.2460144544166664,1,0.5759002777666667,5,0,0,319,-0.7116566222817751,0.7025274741691566
2016-11-14 22:00:00,0.8004819444333333,0.0042658333,2.8614433333333335e-05,0.1318363888666666,0.0140236110833333,0.0074088889,0.0177161111499999,0.0574572222166666,0.0009127778166666,0.0030499999666666,0.11356083335,25.923333333333332,0.8906666666666666,9.894,1019.91,4.708666666666667,0.0193333333333333,250.66666666666663,0.0,0.1429591666333333,0.0002668559111111,2016.0,11.0,14.0,46.0,22,29.5,False,True,False,False,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,0.8871636111,0.6292455555333334,0.3487361111166667,,,,,0.6217150925833334,0.5250559721972222,0.6658909259125,,0.08288111441666644,1,0.8832949994333333,5,0,1,319,-0.7116566222817751,0.7025274741691566
2016-11-14 23:00:00,2.890100277783333,0.0042599999833333,1.8336666666666667e-05,0.0857175000833333,0.1373486111,0.0073797222333333,0.0175674999333333,0.03538916665,0.0446705555833333,0.00306555555,0.2336216667499999,25.489333333333335,0.8988333333333334,9.650166666666667,1020.2366666666668,3.1756666666666664,0.0146666666666666,259.53333333333336,0.0,0.12071694445,0.0001434327944444,2016.0,11.0,14.0,46.0,23,29.5,False,True,False,False,False,False,False,False,False,False,True,-0.2588190451025215,0.965925826289068,0.8004819444333333,0.8871636111,0.6292455555333334,,,,,0.7722970370222222,0.5944327777611111,0.6695731481333334,,0.22787194778333325,1,0.7962161111333333,5,0,1,319,-0.7116566222817751,0.7025274741691566
2016-11-15 00:00:00,1.4064816666666669,0.0041730555833333,1.86189e-05,0.0657658333333333,0.0464538888333333,0.0074905555166666,0.0130011111333333,0.0362347221833333,0.0009991667166666,0.1665597221833333,0.0035619444166666,24.828333333333333,0.8916666666666667,9.556666666666668,1020.6583333333332,1.125,0.0483333333333333,166.83333333333334,0.0,0.1205613887999999,0.0002788941,2016.0,11.0,15.0,46.0,0,29.5,False,False,False,False,False,True,False,False,False,False,True,0.0,1.0,2.890100277783333,0.8004819444333333,0.8871636111,,,,,1.5259152777722222,1.0342445370222222,0.7954728935027777,,0.25775667433333305,1,2.8858402778,0,0,1,320,-0.6994583270516471,0.7146733860429608
2016-11-15 01:00:00,1.3433063889,0.0042561111333333,0.02484889445,0.05548250005,0.1442347222166666,0.0074324999666666,0.0127658333,0.0483691666833333,0.0497372222666666,0.0037394444833333,0.3002163889666667,23.887166666666666,0.8956666666666667,9.816166666666668,1021.1343333333332,5.128333333333333,0.0335,250.13333333333333,0.0,0.2482302777999999,0.0162638914777777,2016.0,11.0,15.0,46.0,1,29.5,False,False,False,False,False,True,False,False,False,False,True,0.2588190451025207,0.9659258262890684,1.4064816666666669,2.890100277783333,0.8004819444333333,,,,,1.6990212962944442,1.1603681944388888,0.8076342823902777,,0.2783619500666664,1,1.4023086110833336,0,0,1,320,-0.6994583270516471,0.7146733860429608
2016-11-15 02:00:00,1.5801158334,0.0045052778,0.5376877778,0.2860602777666666,0.04955277785,0.0071180555333333,0.0123605555333333,0.0340663889333333,0.0010350000166666,0.0164477778333333,0.0043377778166666,24.596666666666668,0.8853333333333333,9.762,1021.7666666666668,3.0786666666666664,0.0073333333333333,239.0,0.0,0.1465813888666666,0.0095388920222222,2016.0,11.0,15.0,46.0,2,29.5,False,False,False,False,False,True,False,False,False,False,True,0.4999999999999999,0.8660254037844387,1.3433063889,1.4064816666666669,2.890100277783333,,,,,1.8799627777833334,1.3261299074027777,0.8488924536874999,,0.6459077779666665,1,1.3390502777666669,0,0,1,320,-0.6994583270516471,0.7146733860429608
2016-11-15 03:00:00,1.526638333333333,0.0040722221833333,0.449068335,0.3194994444,0.1235288888499999,0.0739502776833333,0.0127255556166666,0.0367574999666666,0.0010575000833333,0.0217761110166666,0.0015508333166666,27.716666666666665,0.881,9.8975,1022.2903333333333,3.6988333333333334,0.0095,225.86666666666667,0.0,0.0888236111833333,0.0003376905333333,2016.0,11.0,15.0,46.0,3,29.5,False,False,False,False,False,True,False,False,False,False,True,0.7071067811865475,0.7071067811865476,1.5801158334,1.3433063889,1.4064816666666669,,,,,1.443301296322222,1.4846082870472221,0.9540567361027779,,0.7061386125999998,1,1.5756105556,0,0,1,320,-0.6994583270516471,0.7146733860429608
2016-11-15 04:00:00,0.7970069444166666,0.00398833335,3.34e-06,0.1026408333666666,0.0870197222,0.12536305555,0.01297194445,0.0338666667166666,0.0009319444833333,0.0033416667,0.0013247222333333,33.370333333333335,0.7959999999999999,10.0,1022.5316666666666,3.4170000000000003,0.0299999999999999,279.8333333333333,0.0,0.08624277775,0.0001944514611111,2016.0,11.0,15.0,46.0,4,29.5,False,False,False,False,False,True,False,False,False,True,False,0.8660254037844386,0.5000000000000001,1.526638333333333,1.5801158334,1.3433063889,,,,,1.4833535185444442,1.5911874074194443,1.0581216898083332,,0.2505263956499999,1,1.5225661111499997,1,0,1,320,-0.6994583270516471,0.7146733860429608
2016-11-15 05:00:00,0.5669283333666667,0.0042327778333333,4.174999999999999e-06,0.09335000005,0.0693613889,0.0379561111166666,0.0131716667166666,0.03368500005,0.0007933333666666,0.0031897222666666,0.0012913889166666,37.6025,0.6783333333333332,10.0,1022.3458333333332,4.904166666666667,0.0466666666666666,330.0,0.0,0.0872805555833333,0.0002026927611111,2016.0,11.0,15.0,46.0,5,29.5,False,False,False,False,False,True,False,False,False,True,False,0.9659258262890684,0.2588190451025207,0.7970069444166666,1.526638333333333,1.5801158334,,,,,1.3012537037166665,1.59060824075,1.0925205092555557,,0.1449897306999998,1,0.7930186110666666,1,0,1,320,-0.6994583270516471,0.7146733860429608
2016-11-15 06:00:00,0.57682083335,0.0042599999833333,3.0616666666666664e-06,0.1010441666166666,0.09673222225,0.0075688889,0.0132386111333333,0.0365788888666666,0.0008772221999999,0.0031922222333333,0.0015047222333333,40.392,0.5966666666666666,10.0,1021.8546666666666,5.927333333333333,0.07,314.6,0.0,0.0876174998999999,0.0001843557333333,2016.0,11.0,15.0,46.0,6,29.5,False,False,False,False,False,True,False,False,False,True,False,1.0,6.123233995736766e-17,0.5669283333666667,0.7970069444166666,1.526638333333333,,,,,0.9635245370388885,1.2034129166805556,1.1188287268513888,,0.14495250611666646,1,0.5626955555333334,1,0,1,320,-0.6994583270516471,0.7146733860429608
2016-11-15 07:00:00,0.4062047221833333,0.00423972215,4.7316666666666665e-06,0.04238694445,0.0250308331999999,0.0081333332666666,0.0132261110833333,0.03659277775,0.0009163888666666,0.0032266665833333,0.0015933333,43.05583333333333,0.5286666666666666,10.0,1021.1111666666668,6.103833333333333,0.07,310.4166666666667,0.0,0.0870286110666666,0.0002324150222222,2016.0,11.0,15.0,46.0,7,29.5,False,False,False,False,False,True,False,False,False,True,False,0.9659258262890684,-0.2588190451025206,0.57682083335,0.5669283333666667,0.7970069444166666,,,,,0.6469187037111109,1.0651361111277777,1.1127521527833333,,0.07390473133333307,1,0.5725608333666667,1,0,0,320,-0.6994583270516471,0.7146733860429608
2016-11-15 08:00:00,0.5527080555166666,0.0042477776833333,3.2785566666666667e-05,0.0424111111166666,0.0671322222666666,0.00800055555,0.01314166665,0.0389097222166666,0.0008872222666666,0.0031994443166666,0.0015122222,45.18733333333333,0.4786666666666666,10.0,1020.438,5.593000000000001,0.07,297.8,0.0,0.16203138895,0.00021759985,2016.0,11.0,15.0,46.0,8,29.5,False,False,False,False,False,True,False,False,False,True,False,0.8660254037844387,-0.4999999999999998,0.4062047221833333,0.57682083335,0.5669283333666667,,,,,0.5166512963,0.9089525000083333,1.1175412037055554,,0.11816195218333307,1,0.4019650000333333,2,0,0,320,-0.6994583270516471,0.7146733860429608
2016-11-15 09:00:00,0.6011102777333334,0.0042377778166666,5.8062233333333335e-05,0.0423897222666666,0.0668688889166666,0.0079130555833333,0.0130113889166666,0.04104500005,0.0009869443833333,0.0031819445166666,0.00161833335,45.81333333333334,0.47,10.0,1020.5198333333334,4.919666666666667,0.07,278.9,0.0,0.2114394444833333,0.0002270455611111,2016.0,11.0,15.0,46.0,9,29.5,False,False,False,False,False,True,False,False,False,True,False,0.7071067811865476,-0.7071067811865475,0.5527080555166666,0.4062047221833333,0.57682083335,,,,,0.5119112036833332,0.7377178703611111,1.1111630787041669,,0.12005389568333315,1,0.5484602778333333,2,0,0,320,-0.6994583270516471,0.7146733860429608
2016-11-15 10:00:00,0.5175205555666667,0.0042133333833333,4.7230016666666663e-05,0.0423608333499999,0.0346691666333333,0.0079552778166666,0.0129369444,0.0386144444666666,0.0009988888666666,0.0031836111166666,0.0016244444666666,44.49,0.5033333333333333,10.0,1020.3733333333332,3.923333333333333,0.07,252.0,0.0,0.1875658334166666,0.0002433409555555,2016.0,11.0,15.0,46.0,10,29.5,False,False,False,False,False,True,False,False,False,True,False,0.4999999999999999,-0.8660254037844387,0.6011102777333334,0.5527080555166666,0.4062047221833333,,,,,0.5200076851444443,0.5834631944277777,1.0873253009236112,,0.08546861891666636,1,0.5968724999166668,2,0,0,320,-0.6994583270516471,0.7146733860429608
2016-11-15 11:00:00,1.0247069444333332,0.0042044444166666,8.527891666666666e-05,0.0420888889333333,0.0324508333,0.00800166665,0.01283138885,0.0355086110833333,0.0430144444,0.0031283333666666,0.0015799999666666,38.873666666666665,0.6418333333333333,10.0,1020.468,3.4466666666666668,0.0771666666666666,225.51666666666668,0.0,0.59736333335,0.0002587103666666,2016.0,11.0,15.0,46.0,11,29.5,False,False,False,False,False,True,False,False,False,True,False,0.258819045102521,-0.9659258262890682,0.5175205555666667,0.6011102777333334,0.5527080555166666,,,,,0.5571129629388887,0.5368821296194445,1.0637451851847222,,0.12218916771666656,1,0.5133072221833334,2,0,0,320,-0.6994583270516471,0.7146733860429608
2016-11-15 12:00:00,1.3434213888833333,0.0089561111,7.250221666666667e-05,0.0407713889166666,0.1239613889666666,0.0079944445,0.0128149999666666,0.0314694444833333,0.0550219443999999,0.0031125,0.3167299999833333,33.848,0.7743333333333333,10.0,1021.007,3.5893333333333333,0.057,242.76666666666668,0.0,0.2786933333833333,0.0514144507277777,2016.0,11.0,15.0,46.0,12,29.5,False,False,False,False,False,True,False,True,False,False,False,1.2246467991473532e-16,-1.0,1.0247069444333332,0.5175205555666667,0.6011102777333334,,,,,0.7144459259111109,0.6131785647972222,0.9082957407388889,,0.22163222456666645,1,1.0205025000166665,3,0,0,320,-0.6994583270516471,0.7146733860429608
2016-11-15 13:00:00,0.6729277778,0.0242119444166666,6.028778333333333e-05,0.07237444445,0.0762219443666666,0.0079233333,0.0180183333666666,0.0313136111,0.0009794443666666,0.0215983333166666,0.0749813889499999,31.578833333333332,0.8245,10.0,1021.5156666666668,2.5556666666666668,0.05,307.98333333333335,0.0,0.2212619444333333,0.0002158383333333,2016.0,11.0,15.0,46.0,13,29.5,False,False,False,False,False,True,False,True,False,False,False,-0.2588190451025208,-0.9659258262890684,1.3434213888833333,1.0247069444333332,0.5175205555666667,,,,,0.961882962961111,0.7409453240527778,0.9030407175902778,,0.13809695423333312,1,1.3344652777833332,3,0,0,320,-0.6994583270516471,0.7146733860429608
2016-11-15 14:00:00,0.4622472222166667,0.0288352778333333,4.174999999999999e-06,0.10538083335,0.06954805555,0.0080388888833333,0.0130802778166666,0.0310686111333333,0.000855,0.00311361105,0.0013980555333333,29.026666666666664,0.8733333333333333,10.0,1021.5913333333334,0.7326666666666667,0.05,250.8,0.0,0.0857272222166666,0.0002033361166666,2016.0,11.0,15.0,46.0,14,29.5,False,False,False,False,False,True,False,True,False,False,False,-0.4999999999999998,-0.8660254037844388,0.6729277778,1.3434213888833333,1.0247069444333332,,,,,1.0136853703722222,0.7853991666555555,0.8471758333319445,,0.1126283416166666,1,0.6487158333833334,3,0,0,320,-0.6994583270516471,0.7146733860429608
2016-11-15 15:00:00,0.43951666665,0.0467269444333333,5.0099999999999995e-06,0.1066586111333333,0.0652969445,0.0079969443833333,0.01314416665,0.0314452778,0.0009402777333333,0.0031266667666666,0.0015299999833333,28.5425,0.8891666666666667,9.963333333333336,1021.6725,0.9575,0.0683333333333333,152.91666666666666,0.0,0.0860052778166666,0.0002090783388888,2016.0,11.0,15.0,46.0,15,29.5,False,False,False,False,False,True,False,True,False,False,False,-0.7071067811865471,-0.7071067811865479,0.4622472222166667,0.6729277778,1.3434213888833333,,,,,0.8261987962999999,0.7703223611055555,0.7540201157333333,,0.1088111211833332,1,0.4334119443833334,3,0,0,320,-0.6994583270516471,0.7146733860429608
2016-11-15 16:00:00,0.4334449999666666,0.02266444435,6.123333333333333e-06,0.1014758333333333,0.0579202777833333,0.0078474999833333,0.0131213889333333,0.03194499995,0.0009938888333333,0.0031516667,0.00161694445,28.303,0.8996666666666667,9.782833333333333,1022.0823333333334,1.1030000000000002,0.051,186.26666666666668,0.0,0.0863244445,0.0002150985222222,2016.0,11.0,15.0,46.0,16,29.5,False,False,False,False,False,True,False,True,False,False,False,-0.8660254037844384,-0.5000000000000004,0.43951666665,0.4622472222166667,0.6729277778,,,,,0.5248972222222221,0.7433900925916666,0.6634266435097222,,0.10186445658333322,1,0.3927897222166667,4,0,0,320,-0.6994583270516471,0.7146733860429608
2016-11-15 17:00:00,0.9231291667166668,0.0038786111333333,3.19511e-05,0.1011344444666666,0.0518550000166666,0.0076752778166666,0.0129633332666666,0.0322205555,0.1567736111333333,0.0596408333833333,0.1900302778,28.65,0.9,9.588666666666663,1021.8793333333334,2.9846666666666666,0.0713333333333333,177.93333333333334,0.0,0.1774491666333333,0.0002309301888888,2016.0,11.0,15.0,46.0,17,29.5,False,False,False,False,False,True,False,False,True,False,False,-0.9659258262890684,-0.2588190451025206,0.4334449999666666,0.43951666665,0.4622472222166667,,,,,0.445069629611111,0.7293774999916667,0.6331298148055555,,0.3081972289499998,1,0.4107805556166666,4,0,0,320,-0.6994583270516471,0.7146733860429608
2016-11-15 18:00:00,0.5581124999,0.00690444555,3.445108333333333e-05,0.09135333335,0.0640752777833333,0.0076850000166666,0.0129702777833333,0.0322372222333333,0.0010152778333333,0.0162755554833333,0.06078249995,29.61483333333333,0.9,9.610833333333334,1021.8583333333332,0.5043333333333334,0.1004999999999999,269.1666666666667,0.0,0.1507491666833333,0.0002155601611111,2016.0,11.0,15.0,46.0,18,29.5,False,False,False,False,False,True,False,False,True,False,False,-1.0,-1.8369701987210294e-16,0.9231291667166668,0.4334449999666666,0.43951666665,,,,,0.5986969444444444,0.7124478703722222,0.6628132175847222,,0.12132278443333314,1,0.9192505555833335,4,0,0,320,-0.6994583270516471,0.7146733860429608
2016-11-15 19:00:00,0.6300969444833334,0.0030747216333333,4.0012766666666664e-05,0.1117675,0.0635805555666666,0.1090727778,0.01301333335,0.03247694445,0.00100611115,0.0031625001166666,0.0016486111166666,30.728333333333335,0.8966666666666667,9.926666666666668,1021.6833333333332,3.2666666666666666,0.1616666666666666,112.0,0.0,0.1892972223,0.0002378764722222,2016.0,11.0,15.0,46.0,19,29.5,False,False,False,False,False,True,False,False,True,False,False,-0.9659258262890684,0.2588190451025203,0.5581124999,0.9231291667166668,0.4334449999666666,,,,,0.6382288888611111,0.5815630555416668,0.6612541897972223,,0.20933890184999987,1,0.55120805435,4,0,0,320,-0.6994583270516471,0.7146733860429608
2016-11-15 20:00:00,0.70277861115,0.0032955555166666,5.445445e-05,0.1105227778166666,0.04919472215,0.0989838889166666,0.0129799999666666,0.03260555555,0.0010108334166666,0.0031147222333333,0.0016244444333333,31.95133333333333,0.8756666666666667,9.968666666666667,1021.276,2.1695,0.0765,78.3,0.0,0.2557044444166667,0.0002542651888888,2016.0,11.0,15.0,46.0,20,29.5,False,False,False,False,False,True,False,False,True,False,False,-0.8660254037844386,0.5000000000000001,0.6300969444833334,0.5581124999,0.9231291667166668,,,,,0.7037795370333333,0.5744245833222222,0.6799118749888889,,0.1849641767166665,1,0.6270222228500001,5,0,0,320,-0.6994583270516471,0.7146733860429608
2016-11-15 21:00:00,0.8099430555833333,0.0039597222666666,5.2496116666666664e-05,0.1168641666,0.0472686110833333,0.0075466666666666,0.0130941666499999,0.03533361115,0.00100833335,0.0030752777166666,0.0015588889333333,33.65533333333333,0.8573333333333333,10.0,1021.346,2.056,0.1,87.0,0.0,0.40912333335,0.0002446329722222,2016.0,11.0,15.0,46.0,21,29.5,False,False,False,False,False,True,False,False,True,False,False,-0.7071067811865477,0.7071067811865474,0.70277861115,0.6300969444833334,0.5581124999,,,,,0.6303293518444444,0.6145131481444445,0.692417754625,,0.09428499608333316,1,0.6994830556333334,5,0,0,320,-0.6994583270516471,0.7146733860429608
2016-11-15 22:00:00,0.8941869444333334,0.0042511111,7.58411e-05,0.12310416665,0.0655869444333333,0.0074630555166666,0.0128294444,0.0559011111333333,0.0009677778,0.0031058333666666,0.0015847222,34.61966666666667,0.8563333333333333,10.0,1021.1755,2.31,0.1,104.96666666666668,0.0,0.48236888885,0.0002427839166666,2016.0,11.0,15.0,46.0,22,29.5,False,False,False,False,False,True,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,0.8099430555833333,0.70277861115,0.6300969444833334,,,,,0.7142728704055555,0.6762508796333333,0.7098204861125,,0.13310056334999978,1,0.8059833333166667,5,0,1,320,-0.6994583270516471,0.7146733860429608
2016-11-15 23:00:00,1.4484366666666666,0.0038197223,4.1955e-05,0.0805838888833333,0.0353794444333333,0.0075663889,0.0177986110833333,0.0432486110666666,0.0009594444666666,0.0211344444,0.2197602777666666,34.90933333333333,0.87,10.0,1020.7556666666668,3.213,0.155,86.63333333333334,0.0,0.4972736111666667,0.0002180596555555,2016.0,11.0,15.0,46.0,23,29.5,False,False,False,False,False,True,False,False,False,False,True,-0.2588190451025215,0.965925826289068,0.8941869444333334,0.8099430555833333,0.70277861115,,,,,0.8023028703888889,0.7530412037111112,0.7412093518513888,,0.10833028826666649,1,0.8899358333333334,5,0,1,320,-0.6994583270516471,0.7146733860429608
2016-11-16 00:00:00,1.2924427778333334,0.0037044443833333,5.917108333333333e-05,0.0602691666666666,0.0536861110999999,0.0075549999666666,0.0130433333333333,0.0384102778166666,0.0010369444666666,0.1394780555833333,0.00149333335,35.520833333333336,0.8741666666666668,9.754166666666666,1020.4741666666666,2.9441666666666664,0.5625,54.0,0.0291666666666666,0.39291138885,0.0002371355611111,2016.0,11.0,16.0,46.0,0,29.5,False,False,False,False,False,False,True,False,False,False,True,0.0,1.0,1.4484366666666666,0.8941869444333334,0.8099430555833333,,,,,1.050855555561111,0.8405924537027779,0.7765201620375,,0.24022556001666634,1,1.4446169443666665,0,0,1,321,-0.6870527672236675,0.726607524768565
2016-11-16 01:00:00,1.0772647222,0.0039966666333333,3.0835e-05,0.0604813888833333,0.0604683333833333,0.0441516666166666,0.0132147221666666,0.0362883333166666,0.0009952777666666,0.0036752777333333,0.0014708333999999,36.693333333333335,0.88,9.508,1020.326,3.734,1.0,102.06666666666666,0.042,0.3875338889,0.0002495420444444,2016.0,11.0,16.0,46.0,1,29.5,False,False,False,False,False,False,True,False,False,False,True,0.2588190451025207,0.9659258262890684,1.2924427778333334,1.4484366666666666,0.8941869444333334,,,,,1.2116887963111111,0.9629808333583334,0.7722719444499999,,0.1456097238166664,1,1.28873833345,0,0,1,321,-0.6870527672236675,0.726607524768565
2016-11-16 02:00:00,1.33538027775,0.0037247221833333,0.0171838938833333,0.1080769444333333,0.04832194445,0.0674500000166666,0.0131250000166666,0.0343941666499999,0.0514352778166666,0.00351527785,0.0012966666666666,37.91016666666667,0.8903333333333333,9.2015,1019.6928333333332,3.582833333333333,1.0,111.83333333333331,0.0875,0.3148508332166667,0.02985222795,2016.0,11.0,16.0,46.0,2,29.5,False,False,False,False,False,False,True,False,False,False,True,0.4999999999999999,0.8660254037844387,1.0772647222,1.2924427778333334,1.4484366666666666,,,,,1.2727147222333333,1.0375087963111111,0.8059666898166666,,0.2223005606666664,1,1.0732680555666667,0,0,1,321,-0.6870527672236675,0.726607524768565
2016-11-16 03:00:00,1.3566377777666667,0.0042524999666666,0.5700752777666666,0.3397055555333333,0.0499769444666666,0.0518086111666666,0.0125100000166666,0.0342180555833333,0.0010300000166666,0.0031627778166666,0.0016383332833333,39.449333333333335,0.8943333333333334,8.521,1019.2606666666668,3.7543333333333337,1.0,99.06666666666666,0.3753333333333334,0.1001475000333333,0.0004584309555555,2016.0,11.0,16.0,46.0,3,29.5,False,False,False,False,False,False,True,False,False,False,True,0.7071067811865475,0.7071067811865476,1.33538027775,1.0772647222,1.2924427778333334,,,,,1.235029259261111,1.142942407411111,0.8787277777777778,,0.7102716668166663,1,1.3316555555666667,0,0,1,321,-0.6870527672236675,0.726607524768565
2016-11-16 04:00:00,1.212041111116667,0.0039477777666666,0.44437027765,0.0741291666666666,0.0416219444833333,0.1362158333333333,0.0127288889333333,0.0347430555666666,0.0010575000666666,0.010468889,0.0014452777833333,41.20266666666667,0.9085,7.4428333333333345,1018.645,3.194,1.0,109.03333333333332,0.5708333333333333,0.0867225,0.0003807475944444,2016.0,11.0,16.0,46.0,4,29.5,False,False,False,False,False,False,True,False,False,True,False,0.8660254037844386,0.5000000000000001,1.3566377777666667,1.33538027775,1.0772647222,,,,,1.2564275925722221,1.2340581944416666,0.9551545370375,,0.6684775000999998,1,1.3523852778,1,0,1,321,-0.6870527672236675,0.726607524768565
